,file,format,type,num_seqs,sum_len,min_len,avg_len,max_len,long_short,accession,layout,reverse,genus_species,phenotype
9017,SRR5387375_2.fastq,FASTQ,DNA,2479899,327733881,36,132.2,150,short,SRR5387375,paired,NaN,klebsiella_pneumoniae,Intermediate
9018,SRR5387376_1.fastq,FASTQ,DNA,2538888,323001633,36,127.2,150,short,SRR5387376,paired,2,klebsiella_pneumoniae,Resistant
9019,SRR5387376_2.fastq,FASTQ,DNA,2538888,319513270,36,125.8,150,short,SRR5387376,paired,NaN,klebsiella_pneumoniae,Resistant
9020,SRR5387377_1.fastq,FASTQ,DNA,2508562,341480379,36,136.1,150,short,SRR5387377,paired,2,klebsiella_pneumoniae,Susceptible
9021,SRR5387377_2.fastq,FASTQ,DNA,2508562,330704354,36,131.8,150,short,SRR5387377,paired,NaN,klebsiella_pneumoniae,Susceptible
9022,SRR5387379_1.fastq,FASTQ,DNA,2108334,276452850,36,131.1,150,short,SRR5387379,paired,2,klebsiella_pneumoniae,Intermediate
9023,SRR5387379_2.fastq,FASTQ,DNA,2108334,272160510,36,129.1,150,short,SRR5387379,paired,NaN,klebsiella_pneumoniae,Intermediate
9024,SRR5387390_1.fastq,FASTQ,DNA,2754524,368193897,36,133.7,150,short,SRR5387390,paired,2,klebsiella_pneumoniae,Susceptible
9025,SRR5387390_2.fastq,FASTQ,DNA,2754524,360005990,36,130.7,150,short,SRR5387390,paired,NaN,klebsiella_pneumoniae,Susceptible
9026,SRR5387400_1.fastq,FASTQ,DNA,595922,78910779,36,132.4,150,short,SRR5387400,paired,2,klebsiella_pneumoniae,Susceptible
9027,SRR5387400_2.fastq,FASTQ,DNA,595922,76730310,36,128.8,150,short,SRR5387400,paired,NaN,klebsiella_pneumoniae,Susceptible
9028,SRR5387409_1.fastq,FASTQ,DNA,2333777,315622435,36,135.2,150,short,SRR5387409,paired,2,klebsiella_pneumoniae,Susceptible
9029,SRR5387409_2.fastq,FASTQ,DNA,2333777,304237579,36,130.4,150,short,SRR5387409,paired,NaN,klebsiella_pneumoniae,Susceptible
9030,SRR5387411_1.fastq,FASTQ,DNA,2358879,320488188,36,135.9,150,short,SRR5387411,paired,2,klebsiella_pneumoniae,Resistant
9031,SRR5387411_2.fastq,FASTQ,DNA,2358879,310968524,36,131.8,150,short,SRR5387411,paired,NaN,klebsiella_pneumoniae,Resistant
9032,SRR5387419_1.fastq,FASTQ,DNA,1070403,131637378,36,123.0,150,short,SRR5387419,paired,2,klebsiella_pneumoniae,Resistant
9033,SRR5387419_2.fastq,FASTQ,DNA,1070403,132021840,36,123.3,150,short,SRR5387419,paired,NaN,klebsiella_pneumoniae,Resistant
9034,SRR5387421_1.fastq,FASTQ,DNA,1100133,143592723,36,130.5,150,short,SRR5387421,paired,2,klebsiella_pneumoniae,Resistant
9035,SRR5387421_2.fastq,FASTQ,DNA,1100133,141403481,36,128.5,150,short,SRR5387421,paired,NaN,klebsiella_pneumoniae,Resistant
9036,SRR5398450_1.fastq,FASTQ,DNA,1432757,309873516,35,216.3,251,short,SRR5398450,paired,2,escherichia_coli,Susceptible
9037,SRR5398450_2.fastq,FASTQ,DNA,1432757,310634472,35,216.8,251,short,SRR5398450,paired,NaN,escherichia_coli,Susceptible
9038,SRR5398452_1.fastq,FASTQ,DNA,1001350,237353038,35,237.0,251,short,SRR5398452,paired,2,escherichia_coli,Resistant
9039,SRR5398452_2.fastq,FASTQ,DNA,1001350,237651336,35,237.3,251,short,SRR5398452,paired,NaN,escherichia_coli,Resistant
9040,SRR5420063_1.fastq,FASTQ,DNA,1848659,418417147,35,226.3,251,short,SRR5420063,paired,2,klebsiella_pneumoniae,Intermediate
9041,SRR5420063_2.fastq,FASTQ,DNA,1848659,419774145,35,227.1,251,short,SRR5420063,paired,NaN,klebsiella_pneumoniae,Intermediate
9042,SRR5420065_1.fastq,FASTQ,DNA,911540,214372048,35,235.2,251,short,SRR5420065,paired,2,escherichia_coli,Susceptible
9043,SRR5420065_2.fastq,FASTQ,DNA,911540,214683392,35,235.5,251,short,SRR5420065,paired,NaN,escherichia_coli,Susceptible
9044,SRR5420067_1.fastq,FASTQ,DNA,1014598,221807965,35,218.6,251,short,SRR5420067,paired,2,escherichia_coli,Susceptible
9045,SRR5420067_2.fastq,FASTQ,DNA,1014598,222402752,35,219.2,251,short,SRR5420067,paired,NaN,escherichia_coli,Susceptible
9046,SRR5420068_1.fastq,FASTQ,DNA,1234519,277408706,35,224.7,251,short,SRR5420068,paired,2,escherichia_coli,Resistant
9047,SRR5420068_2.fastq,FASTQ,DNA,1234519,277925604,35,225.1,251,short,SRR5420068,paired,NaN,escherichia_coli,Resistant
9048,SRR5420070_1.fastq,FASTQ,DNA,1207027,270479560,35,224.1,251,short,SRR5420070,paired,2,escherichia_coli,Resistant
9049,SRR5420070_2.fastq,FASTQ,DNA,1207027,270975219,35,224.5,251,short,SRR5420070,paired,NaN,escherichia_coli,Resistant
9050,SRR5420071_1.fastq,FASTQ,DNA,1740372,377368798,35,216.8,251,short,SRR5420071,paired,2,escherichia_coli,Susceptible
9051,SRR5420071_2.fastq,FASTQ,DNA,1740372,378308457,35,217.4,251,short,SRR5420071,paired,NaN,escherichia_coli,Susceptible
9052,SRR5445911_1.fastq,FASTQ,DNA,582469,128867881,35,221.2,251,short,SRR5445911,paired,2,escherichia_coli,Susceptible
9053,SRR5445911_2.fastq,FASTQ,DNA,582469,129690949,35,222.7,251,short,SRR5445911,paired,NaN,escherichia_coli,Susceptible
9054,SRR5445913_1.fastq,FASTQ,DNA,986831,227968497,35,231.0,251,short,SRR5445913,paired,2,klebsiella_pneumoniae,Resistant
9055,SRR5445913_2.fastq,FASTQ,DNA,986831,229777283,35,232.8,251,short,SRR5445913,paired,NaN,klebsiella_pneumoniae,Resistant
9056,SRR5445916_1.fastq,FASTQ,DNA,1160145,255806022,35,220.5,251,short,SRR5445916,paired,2,escherichia_coli,Resistant
9057,SRR5445916_2.fastq,FASTQ,DNA,1160145,256963498,35,221.5,251,short,SRR5445916,paired,NaN,escherichia_coli,Resistant
9058,SRR5445917_1.fastq,FASTQ,DNA,858202,194163756,35,226.2,251,short,SRR5445917,paired,2,escherichia_coli,Susceptible
9059,SRR5445917_2.fastq,FASTQ,DNA,858202,194826280,35,227.0,251,short,SRR5445917,paired,NaN,escherichia_coli,Susceptible
9060,SRR5445918_1.fastq,FASTQ,DNA,890172,197733543,35,222.1,251,short,SRR5445918,paired,2,escherichia_coli,Susceptible
9061,SRR5445918_2.fastq,FASTQ,DNA,890172,198309622,35,222.8,251,short,SRR5445918,paired,NaN,escherichia_coli,Susceptible
9062,SRR5445919_1.fastq,FASTQ,DNA,1182434,265458644,35,224.5,251,short,SRR5445919,paired,2,escherichia_coli,Susceptible
9063,SRR5445919_2.fastq,FASTQ,DNA,1182434,266601271,35,225.5,251,short,SRR5445919,paired,NaN,escherichia_coli,Susceptible
9064,SRR5445921_1.fastq,FASTQ,DNA,1023864,231025585,35,225.6,251,short,SRR5445921,paired,2,escherichia_coli,Susceptible
9065,SRR5445921_2.fastq,FASTQ,DNA,1023864,231748833,35,226.3,251,short,SRR5445921,paired,NaN,escherichia_coli,Susceptible
9066,SRR5445922_1.fastq,FASTQ,DNA,1088855,245142749,35,225.1,251,short,SRR5445922,paired,2,escherichia_coli,Susceptible
9067,SRR5445922_2.fastq,FASTQ,DNA,1088855,245916473,35,225.8,251,short,SRR5445922,paired,NaN,escherichia_coli,Susceptible
9068,SRR5445923_1.fastq,FASTQ,DNA,939950,199309310,35,212.0,251,short,SRR5445923,paired,2,acinetobacter_baumannii,Resistant
9069,SRR5445923_2.fastq,FASTQ,DNA,939950,199765727,35,212.5,251,short,SRR5445923,paired,NaN,acinetobacter_baumannii,Resistant
9070,SRR5445925_1.fastq,FASTQ,DNA,1518644,331377266,35,218.2,251,short,SRR5445925,paired,2,acinetobacter_baumannii,Resistant
9071,SRR5445925_2.fastq,FASTQ,DNA,1518644,331879125,35,218.5,251,short,SRR5445925,paired,NaN,acinetobacter_baumannii,Resistant
9072,SRR5477433_1.fastq,FASTQ,DNA,1993273,296884946,35,148.9,151,short,SRR5477433,paired,2,acinetobacter_baumannii,Susceptible
9073,SRR5477433_2.fastq,FASTQ,DNA,1993273,296905275,35,149.0,151,short,SRR5477433,paired,NaN,acinetobacter_baumannii,Susceptible
9074,SRR5477437_1.fastq,FASTQ,DNA,1649704,246562736,35,149.5,151,short,SRR5477437,paired,2,acinetobacter_baumannii,Susceptible
9075,SRR5477437_2.fastq,FASTQ,DNA,1649704,246571847,35,149.5,151,short,SRR5477437,paired,NaN,acinetobacter_baumannii,Susceptible
9076,SRR5482170_1.fastq,FASTQ,DNA,19614292,2451786500,125,125.0,125,short,SRR5482170,paired,2,escherichia_coli,Susceptible
9077,SRR5482170_2.fastq,FASTQ,DNA,19614292,2451786500,125,125.0,125,short,SRR5482170,paired,NaN,escherichia_coli,Susceptible
9078,SRR5573042_1.fastq,FASTQ,DNA,518571,147740453,35,284.9,301,short,SRR5573042,paired,2,salmonella_enterica,Susceptible
9079,SRR5573042_2.fastq,FASTQ,DNA,518571,147651197,35,284.7,301,short,SRR5573042,paired,NaN,salmonella_enterica,Susceptible
9080,SRR5573052_1.fastq,FASTQ,DNA,627239,177567600,35,283.1,301,short,SRR5573052,paired,2,salmonella_enterica,Susceptible
9081,SRR5573052_2.fastq,FASTQ,DNA,627239,177572055,35,283.1,301,short,SRR5573052,paired,NaN,salmonella_enterica,Susceptible
9082,SRR5573056_1.fastq,FASTQ,DNA,657436,186489627,35,283.7,301,short,SRR5573056,paired,2,salmonella_enterica,Intermediate
9083,SRR5573056_2.fastq,FASTQ,DNA,657436,186386625,35,283.5,301,short,SRR5573056,paired,NaN,salmonella_enterica,Intermediate
9084,SRR5573063_1.fastq,FASTQ,DNA,483643,136159252,35,281.5,301,short,SRR5573063,paired,2,salmonella_enterica,Susceptible
9085,SRR5573063_2.fastq,FASTQ,DNA,483643,136213926,35,281.6,301,short,SRR5573063,paired,NaN,salmonella_enterica,Susceptible
9086,SRR5573064_1.fastq,FASTQ,DNA,579102,163277261,35,281.9,301,short,SRR5573064,paired,2,salmonella_enterica,Resistant
9087,SRR5573064_2.fastq,FASTQ,DNA,579102,163372525,35,282.1,301,short,SRR5573064,paired,NaN,salmonella_enterica,Resistant
9088,SRR5573066_1.fastq,FASTQ,DNA,608883,173407664,35,284.8,301,short,SRR5573066,paired,2,salmonella_enterica,Susceptible
9089,SRR5573066_2.fastq,FASTQ,DNA,608883,173330550,35,284.7,301,short,SRR5573066,paired,NaN,salmonella_enterica,Susceptible
9090,SRR5573075_1.fastq,FASTQ,DNA,811090,226833482,35,279.7,301,short,SRR5573075,paired,2,salmonella_enterica,Susceptible
9091,SRR5573075_2.fastq,FASTQ,DNA,811090,227089172,35,280.0,301,short,SRR5573075,paired,NaN,salmonella_enterica,Susceptible
9092,SRR5573076_1.fastq,FASTQ,DNA,529326,149462643,35,282.4,301,short,SRR5573076,paired,2,salmonella_enterica,Resistant
9093,SRR5573076_2.fastq,FASTQ,DNA,529326,149406572,35,282.3,301,short,SRR5573076,paired,NaN,salmonella_enterica,Resistant
9094,SRR5573108_1.fastq,FASTQ,DNA,967480,219963304,35,227.4,251,short,SRR5573108,paired,2,salmonella_enterica,Susceptible
9095,SRR5573108_2.fastq,FASTQ,DNA,967480,221016934,35,228.4,251,short,SRR5573108,paired,NaN,salmonella_enterica,Susceptible
9096,SRR5573113_1.fastq,FASTQ,DNA,799994,184791545,35,231.0,251,short,SRR5573113,paired,2,salmonella_enterica,Susceptible
9097,SRR5573113_2.fastq,FASTQ,DNA,799994,185270718,35,231.6,251,short,SRR5573113,paired,NaN,salmonella_enterica,Susceptible
9098,SRR5573127_1.fastq,FASTQ,DNA,490589,115188507,35,234.8,250,short,SRR5573127,paired,2,salmonella_enterica,Resistant
9099,SRR5573127_2.fastq,FASTQ,DNA,490589,115357180,35,235.1,250,short,SRR5573127,paired,NaN,salmonella_enterica,Resistant
9100,SRR5573134_1.fastq,FASTQ,DNA,468591,111273687,35,237.5,250,short,SRR5573134,paired,2,salmonella_enterica,Susceptible
9101,SRR5573134_2.fastq,FASTQ,DNA,468591,111415811,35,237.8,250,short,SRR5573134,paired,NaN,salmonella_enterica,Susceptible
9102,SRR5573144_1.fastq,FASTQ,DNA,256793,60030819,35,233.8,250,short,SRR5573144,paired,2,salmonella_enterica,Resistant
9103,SRR5573144_2.fastq,FASTQ,DNA,256793,60091891,35,234.0,250,short,SRR5573144,paired,NaN,salmonella_enterica,Resistant
9104,SRR5642371_1.fastq,FASTQ,DNA,3051050,457984016,35,150.1,151,short,SRR5642371,paired,2,pseudomonas_aeruginosa,Resistant
9105,SRR5642371_2.fastq,FASTQ,DNA,3051050,458051115,35,150.1,151,short,SRR5642371,paired,NaN,pseudomonas_aeruginosa,Resistant
9106,SRR5642372_1.fastq,FASTQ,DNA,3318625,498218289,35,150.1,151,short,SRR5642372,paired,2,pseudomonas_aeruginosa,Susceptible
9107,SRR5642372_2.fastq,FASTQ,DNA,3318625,498282218,35,150.1,151,short,SRR5642372,paired,NaN,pseudomonas_aeruginosa,Susceptible
9108,SRR5642373_1.fastq,FASTQ,DNA,2860615,429272538,35,150.1,151,short,SRR5642373,paired,2,pseudomonas_aeruginosa,Intermediate
9109,SRR5642373_2.fastq,FASTQ,DNA,2860615,429324226,35,150.1,151,short,SRR5642373,paired,NaN,pseudomonas_aeruginosa,Intermediate
9110,SRR5642374_1.fastq,FASTQ,DNA,2804231,420981312,35,150.1,151,short,SRR5642374,paired,2,pseudomonas_aeruginosa,Susceptible
9111,SRR5642374_2.fastq,FASTQ,DNA,2804231,421028395,35,150.1,151,short,SRR5642374,paired,NaN,pseudomonas_aeruginosa,Susceptible
9112,SRR5642375_1.fastq,FASTQ,DNA,2844031,427047639,35,150.2,151,short,SRR5642375,paired,2,pseudomonas_aeruginosa,Susceptible
9113,SRR5642375_2.fastq,FASTQ,DNA,2844031,427092607,35,150.2,151,short,SRR5642375,paired,NaN,pseudomonas_aeruginosa,Susceptible
9114,SRR5642376_1.fastq,FASTQ,DNA,2880803,432223191,35,150.0,151,short,SRR5642376,paired,2,pseudomonas_aeruginosa,Susceptible
9115,SRR5642376_2.fastq,FASTQ,DNA,2880803,432286261,35,150.1,151,short,SRR5642376,paired,NaN,pseudomonas_aeruginosa,Susceptible
9116,SRR5642377_1.fastq,FASTQ,DNA,2416336,362502676,35,150.0,151,short,SRR5642377,paired,2,pseudomonas_aeruginosa,Resistant
9117,SRR5642377_2.fastq,FASTQ,DNA,2416336,362513403,35,150.0,151,short,SRR5642377,paired,NaN,pseudomonas_aeruginosa,Resistant
9118,SRR5642378_1.fastq,FASTQ,DNA,3459956,518694408,35,149.9,151,short,SRR5642378,paired,2,pseudomonas_aeruginosa,Susceptible
9119,SRR5642378_2.fastq,FASTQ,DNA,3459956,518760360,35,149.9,151,short,SRR5642378,paired,NaN,pseudomonas_aeruginosa,Susceptible
9120,SRR5642379_1.fastq,FASTQ,DNA,2566155,385298698,35,150.1,151,short,SRR5642379,paired,2,pseudomonas_aeruginosa,Susceptible
9121,SRR5642379_2.fastq,FASTQ,DNA,2566155,385336757,35,150.2,151,short,SRR5642379,paired,NaN,pseudomonas_aeruginosa,Susceptible
9122,SRR5642380_1.fastq,FASTQ,DNA,2387581,358693426,35,150.2,151,short,SRR5642380,paired,2,pseudomonas_aeruginosa,Intermediate
9123,SRR5642380_2.fastq,FASTQ,DNA,2387581,358727085,35,150.2,151,short,SRR5642380,paired,NaN,pseudomonas_aeruginosa,Intermediate
9124,SRR5642502_1.fastq,FASTQ,DNA,2851589,428365577,35,150.2,151,short,SRR5642502,paired,2,pseudomonas_aeruginosa,Susceptible
9125,SRR5642502_2.fastq,FASTQ,DNA,2851589,428412602,35,150.2,151,short,SRR5642502,paired,NaN,pseudomonas_aeruginosa,Susceptible
9126,SRR5642503_1.fastq,FASTQ,DNA,2437344,365906971,35,150.1,151,short,SRR5642503,paired,2,pseudomonas_aeruginosa,Resistant
9127,SRR5642503_2.fastq,FASTQ,DNA,2437344,365957634,35,150.1,151,short,SRR5642503,paired,NaN,pseudomonas_aeruginosa,Resistant
9128,SRR5642504_1.fastq,FASTQ,DNA,2666493,400423249,35,150.2,151,short,SRR5642504,paired,2,pseudomonas_aeruginosa,Intermediate
9129,SRR5642504_2.fastq,FASTQ,DNA,2666493,400464328,35,150.2,151,short,SRR5642504,paired,NaN,pseudomonas_aeruginosa,Intermediate
9130,SRR5642507_1.fastq,FASTQ,DNA,2685191,403342467,35,150.2,151,short,SRR5642507,paired,2,pseudomonas_aeruginosa,Susceptible
9131,SRR5642507_2.fastq,FASTQ,DNA,2685191,403386606,35,150.2,151,short,SRR5642507,paired,NaN,pseudomonas_aeruginosa,Susceptible
9132,SRR5642508_1.fastq,FASTQ,DNA,2623892,394076948,35,150.2,151,short,SRR5642508,paired,2,pseudomonas_aeruginosa,Susceptible
9133,SRR5642508_2.fastq,FASTQ,DNA,2623892,394122480,35,150.2,151,short,SRR5642508,paired,NaN,pseudomonas_aeruginosa,Susceptible
9134,SRR5642509_1.fastq,FASTQ,DNA,2674202,401533142,35,150.2,151,short,SRR5642509,paired,2,pseudomonas_aeruginosa,Intermediate
9135,SRR5642509_2.fastq,FASTQ,DNA,2674202,401582896,35,150.2,151,short,SRR5642509,paired,NaN,pseudomonas_aeruginosa,Intermediate
9136,SRR5642510_1.fastq,FASTQ,DNA,2689870,403941615,35,150.2,151,short,SRR5642510,paired,2,pseudomonas_aeruginosa,Susceptible
9137,SRR5642510_2.fastq,FASTQ,DNA,2689870,403980347,35,150.2,151,short,SRR5642510,paired,NaN,pseudomonas_aeruginosa,Susceptible
9138,SRR5642511_1.fastq,FASTQ,DNA,2513559,377294188,35,150.1,151,short,SRR5642511,paired,2,pseudomonas_aeruginosa,Susceptible
9139,SRR5642511_2.fastq,FASTQ,DNA,2513559,377348045,35,150.1,151,short,SRR5642511,paired,NaN,pseudomonas_aeruginosa,Susceptible
9140,SRR5642512_1.fastq,FASTQ,DNA,2724404,409130374,35,150.2,151,short,SRR5642512,paired,2,pseudomonas_aeruginosa,Susceptible
9141,SRR5642512_2.fastq,FASTQ,DNA,2724404,409181138,35,150.2,151,short,SRR5642512,paired,NaN,pseudomonas_aeruginosa,Susceptible
9142,SRR5642513_1.fastq,FASTQ,DNA,2666834,400403239,35,150.1,151,short,SRR5642513,paired,2,pseudomonas_aeruginosa,Susceptible
9143,SRR5642513_2.fastq,FASTQ,DNA,2666834,400451439,35,150.2,151,short,SRR5642513,paired,NaN,pseudomonas_aeruginosa,Susceptible
9144,SRR5642514_1.fastq,FASTQ,DNA,2663889,399858008,35,150.1,151,short,SRR5642514,paired,2,pseudomonas_aeruginosa,Susceptible
9145,SRR5642514_2.fastq,FASTQ,DNA,2663889,399916535,35,150.1,151,short,SRR5642514,paired,NaN,pseudomonas_aeruginosa,Susceptible
9146,SRR5642515_1.fastq,FASTQ,DNA,2933796,440578455,35,150.2,151,short,SRR5642515,paired,2,pseudomonas_aeruginosa,Susceptible
9147,SRR5642515_2.fastq,FASTQ,DNA,2933796,440626810,35,150.2,151,short,SRR5642515,paired,NaN,pseudomonas_aeruginosa,Susceptible
9148,SRR5642517_1.fastq,FASTQ,DNA,2888979,433786042,35,150.2,151,short,SRR5642517,paired,2,pseudomonas_aeruginosa,Susceptible
9149,SRR5642517_2.fastq,FASTQ,DNA,2888979,433839722,35,150.2,151,short,SRR5642517,paired,NaN,pseudomonas_aeruginosa,Susceptible
9150,SRR5642518_1.fastq,FASTQ,DNA,2724206,408372807,35,149.9,151,short,SRR5642518,paired,2,pseudomonas_aeruginosa,Susceptible
9151,SRR5642518_2.fastq,FASTQ,DNA,2724206,408432988,35,149.9,151,short,SRR5642518,paired,NaN,pseudomonas_aeruginosa,Susceptible
9152,SRR5642519_1.fastq,FASTQ,DNA,2722039,408524435,35,150.1,151,short,SRR5642519,paired,2,pseudomonas_aeruginosa,Resistant
9153,SRR5642519_2.fastq,FASTQ,DNA,2722039,408572831,35,150.1,151,short,SRR5642519,paired,NaN,pseudomonas_aeruginosa,Resistant
9154,SRR5658721.fastq,FASTQ,DNA,163479,1065311289,4,6516.5,72036,long,SRR5658721,single,NaN,klebsiella_pneumoniae,Susceptible
9155,SRR5658733.fastq,FASTQ,DNA,163480,821177198,7,5023.1,75593,long,SRR5658733,single,NaN,klebsiella_pneumoniae,Susceptible
9156,SRR5659146.fastq,FASTQ,DNA,163457,383117469,3,2343.8,78934,long,SRR5659146,single,NaN,klebsiella_pneumoniae,Susceptible
9157,SRR5724753.fastq,FASTQ,DNA,163481,2471722200,5,15119.3,80024,long,SRR5724753,single,NaN,escherichia_coli,Resistant
9158,SRR5740776.fastq,FASTQ,DNA,163482,1652155304,5,10106.0,76737,long,SRR5740776,single,NaN,escherichia_coli,Resistant
9159,SRR5740850.fastq,FASTQ,DNA,163482,1456947194,5,8912.0,72552,long,SRR5740850,single,NaN,escherichia_coli,Susceptible
9160,SRR5740852.fastq,FASTQ,DNA,163481,1666385451,6,10193.1,94877,long,SRR5740852,single,NaN,escherichia_coli,Susceptible
9161,SRR5742247.fastq,FASTQ,DNA,163472,1328890004,3,8129.2,80110,long,SRR5742247,single,NaN,klebsiella_pneumoniae,Resistant
9162,SRR5742257.fastq,FASTQ,DNA,163480,1001993260,9,6129.1,84665,long,SRR5742257,single,NaN,klebsiella_pneumoniae,Resistant
9163,SRR5742259.fastq,FASTQ,DNA,163479,631325771,4,3861.8,72043,long,SRR5742259,single,NaN,escherichia_coli,Intermediate
9164,SRR5742589.fastq,FASTQ,DNA,163475,1511363479,3,9245.2,74318,long,SRR5742589,single,NaN,escherichia_coli,Resistant
9165,SRR5746514.fastq,FASTQ,DNA,163481,917458812,9,5612.0,88598,long,SRR5746514,single,NaN,escherichia_coli,Resistant
9166,SRR5749732.fastq,FASTQ,DNA,163482,2132945567,5,13047.0,76509,long,SRR5749732,single,NaN,escherichia_coli,Resistant
9167,SRR5750295.fastq,FASTQ,DNA,163479,1774146997,6,10852.4,67619,long,SRR5750295,single,NaN,escherichia_coli,Resistant
9168,SRR5750456.fastq,FASTQ,DNA,163482,1115375349,7,6822.6,70589,long,SRR5750456,single,NaN,escherichia_coli,Susceptible
9169,SRR5750458.fastq,FASTQ,DNA,163480,1134670175,4,6940.7,72246,long,SRR5750458,single,NaN,escherichia_coli,Susceptible
9170,SRR5750471.fastq,FASTQ,DNA,163479,1046763784,5,6403.0,67683,long,SRR5750471,single,NaN,escherichia_coli,Susceptible
9171,SRR5750477.fastq,FASTQ,DNA,163482,1759730744,2,10764.1,78068,long,SRR5750477,single,NaN,escherichia_coli,Susceptible
9172,SRR5750770.fastq,FASTQ,DNA,163482,912214211,3,5579.9,72237,long,SRR5750770,single,NaN,escherichia_coli,Resistant
9173,SRR5753142.fastq,FASTQ,DNA,163479,974901214,10,5963.5,86595,long,SRR5753142,single,NaN,klebsiella_pneumoniae,Resistant
9174,SRR5806867_1.fastq,FASTQ,DNA,1274556,258935132,35,203.2,251,short,SRR5806867,paired,2,escherichia_coli,Susceptible
9175,SRR5806867_2.fastq,FASTQ,DNA,1274556,261071645,35,204.8,251,short,SRR5806867,paired,NaN,escherichia_coli,Susceptible
9176,SRR5806874_1.fastq,FASTQ,DNA,1409243,297618772,35,211.2,251,short,SRR5806874,paired,2,escherichia_coli,Resistant
9177,SRR5806874_2.fastq,FASTQ,DNA,1409243,298437034,35,211.8,251,short,SRR5806874,paired,NaN,escherichia_coli,Resistant
9178,SRR5806875_1.fastq,FASTQ,DNA,1229687,263439828,35,214.2,251,short,SRR5806875,paired,2,escherichia_coli,Resistant
9179,SRR5806875_2.fastq,FASTQ,DNA,1229687,264743833,35,215.3,251,short,SRR5806875,paired,NaN,escherichia_coli,Resistant
9180,SRR5806876_1.fastq,FASTQ,DNA,1614672,332245883,35,205.8,251,short,SRR5806876,paired,2,escherichia_coli,Susceptible
9181,SRR5806876_2.fastq,FASTQ,DNA,1614672,333245020,35,206.4,251,short,SRR5806876,paired,NaN,escherichia_coli,Susceptible
9182,SRR5806877_1.fastq,FASTQ,DNA,967467,219461168,35,226.8,251,short,SRR5806877,paired,2,klebsiella_pneumoniae,Susceptible
9183,SRR5806877_2.fastq,FASTQ,DNA,967467,220909317,35,228.3,251,short,SRR5806877,paired,NaN,klebsiella_pneumoniae,Susceptible
9184,SRR5806879_1.fastq,FASTQ,DNA,1263415,276363173,35,218.7,251,short,SRR5806879,paired,2,escherichia_coli,Susceptible
9185,SRR5806879_2.fastq,FASTQ,DNA,1263415,278040329,35,220.1,251,short,SRR5806879,paired,NaN,escherichia_coli,Susceptible
9186,SRR5806880_1.fastq,FASTQ,DNA,952609,205458616,35,215.7,251,short,SRR5806880,paired,2,escherichia_coli,Resistant
9187,SRR5806880_2.fastq,FASTQ,DNA,952609,206066191,35,216.3,251,short,SRR5806880,paired,NaN,escherichia_coli,Resistant
9188,SRR5810504_1.fastq,FASTQ,DNA,1400890,314611669,35,224.6,251,short,SRR5810504,paired,2,escherichia_coli,Susceptible
9189,SRR5810504_2.fastq,FASTQ,DNA,1400890,322338433,35,230.1,251,short,SRR5810504,paired,NaN,escherichia_coli,Susceptible
9190,SRR5810505_1.fastq,FASTQ,DNA,1507275,312306553,35,207.2,251,short,SRR5810505,paired,2,escherichia_coli,Susceptible
9191,SRR5810505_2.fastq,FASTQ,DNA,1507275,324049364,35,215.0,251,short,SRR5810505,paired,NaN,escherichia_coli,Susceptible
9192,SRR5810510_1.fastq,FASTQ,DNA,951016,184497525,35,194.0,251,short,SRR5810510,paired,2,escherichia_coli,Intermediate
9193,SRR5810510_2.fastq,FASTQ,DNA,951016,191666412,35,201.5,251,short,SRR5810510,paired,NaN,escherichia_coli,Intermediate
9194,SRR5810511_1.fastq,FASTQ,DNA,940763,195944350,35,208.3,251,short,SRR5810511,paired,2,escherichia_coli,Susceptible
9195,SRR5810511_2.fastq,FASTQ,DNA,940763,202737511,35,215.5,251,short,SRR5810511,paired,NaN,escherichia_coli,Susceptible
9196,SRR5810512_1.fastq,FASTQ,DNA,1572830,309145067,35,196.6,251,short,SRR5810512,paired,2,escherichia_coli,Intermediate
9197,SRR5810512_2.fastq,FASTQ,DNA,1572830,317191357,35,201.7,251,short,SRR5810512,paired,NaN,escherichia_coli,Intermediate
9198,SRR5810513_1.fastq,FASTQ,DNA,1183412,250037850,35,211.3,251,short,SRR5810513,paired,2,escherichia_coli,Susceptible
9199,SRR5810513_2.fastq,FASTQ,DNA,1183412,257821943,35,217.9,251,short,SRR5810513,paired,NaN,escherichia_coli,Susceptible
9200,SRR5810514_1.fastq,FASTQ,DNA,1328549,280966794,35,211.5,251,short,SRR5810514,paired,2,escherichia_coli,Susceptible
9201,SRR5810514_2.fastq,FASTQ,DNA,1328549,289391671,35,217.8,251,short,SRR5810514,paired,NaN,escherichia_coli,Susceptible
9202,SRR5827018_1.fastq,FASTQ,DNA,873198,127084972,35,145.5,151,short,SRR5827018,paired,2,neisseria_gonorrhoeae,Susceptible
9203,SRR5827018_2.fastq,FASTQ,DNA,873198,127149316,35,145.6,151,short,SRR5827018,paired,NaN,neisseria_gonorrhoeae,Susceptible
9204,SRR5827020_1.fastq,FASTQ,DNA,821523,119798846,35,145.8,151,short,SRR5827020,paired,2,neisseria_gonorrhoeae,Intermediate
9205,SRR5827020_2.fastq,FASTQ,DNA,821523,119855508,35,145.9,151,short,SRR5827020,paired,NaN,neisseria_gonorrhoeae,Intermediate
9206,SRR5827021_1.fastq,FASTQ,DNA,631444,92179310,35,146.0,151,short,SRR5827021,paired,2,neisseria_gonorrhoeae,Intermediate
